model,model_name,method,method_name,requested_candidate_slots,n,q1_retained_score,median_retained_score,q3_retained_score,metric,simulation_chain,source_artifacts
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,27800,150,1.4151697000000001,1.5550321999999999,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,27900,150,1.4151697000000001,1.5550321999999999,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,28000,150,1.4151697000000001,1.5550321999999999,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,28100,150,1.4151697000000001,1.5550321999999999,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,28200,150,1.4151697000000001,1.5550321999999999,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,28300,150,1.4151697000000001,1.5550321999999999,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,28400,150,1.4154680000000002,1.55620625,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,28500,150,1.4154680000000002,1.55620625,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,28600,150,1.415882825,1.55620625,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,28700,150,1.415882825,1.55620625,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,28800,150,1.415882825,1.55620625,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,28900,150,1.415882825,1.55620625,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,29000,150,1.415882825,1.55620625,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,29100,150,1.4176160250000001,1.55620625,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,29200,150,1.4224707750000001,1.55620625,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,29300,150,1.4224707750000001,1.55620625,1.7761092999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,29400,150,1.4224707750000001,1.55620625,1.7976648000000002,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,29500,150,1.4224707750000001,1.55620625,1.7976648000000002,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,29600,150,1.4224707750000001,1.55620625,1.7976648000000002,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,29700,150,1.4224707750000001,1.55620625,1.7976648000000002,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,29800,150,1.4224707750000001,1.55620625,1.7976648000000002,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,29900,150,1.4258622999999999,1.5580486,1.7978787500000002,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,latent_ea,Latent EA,30000,150,1.4258622999999999,1.5580486,1.7978787500000002,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,100,150,0.67770999249999997,1.0005928750000002,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,200,150,0.68560044500000006,1.0142614000000001,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,300,150,0.70141075500000005,1.0142614000000001,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,400,150,0.73801643249999993,1.0142614000000001,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,500,150,0.74590158750000002,1.0142614000000001,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,600,150,0.77075482000000006,1.0229389499999999,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,700,150,0.80764108999999995,1.0520217000000001,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,800,150,0.86501544500000005,1.07693335,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,900,150,0.87907490749999995,1.0798199500000001,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,1000,150,0.88018520249999999,1.0848764499999999,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,1100,150,0.89521717499999998,1.0903867,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,1200,150,0.90263690249999995,1.10654385,1.2992620750000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,1300,150,0.92952528499999998,1.1117677500000001,1.2992620750000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,1400,150,0.94132196499999998,1.114012,1.2992620750000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,1500,150,0.96290146499999996,1.1297098499999998,1.3127448500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,1600,150,0.97246195499999999,1.13420385,1.3127448500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,1700,150,0.98063898000000005,1.13420385,1.31787235,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,1800,150,0.98833057499999999,1.14671105,1.3186577499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,1900,150,1.01240975,1.1539133500000001,1.3186577499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,2000,150,1.0236799750000001,1.1605664500000001,1.3186577499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,2100,150,1.0357897999999999,1.1679629999999999,1.3186577499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,2200,150,1.0487192999999999,1.17858515,1.322576175,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,2300,150,1.04945175,1.17858515,1.322576175,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,2400,150,1.0624976499999998,1.1807338000000001,1.32895725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,2500,150,1.0798961249999999,1.1925081500000001,1.32895725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,2600,150,1.0817761749999999,1.19518385,1.32895725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,2700,150,1.0898007750000001,1.1983845500000001,1.32895725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,2800,150,1.099011975,1.20016305,1.32895725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,2900,150,1.103139275,1.20952525,1.33280815,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,3000,150,1.1234787749999999,1.2129192,1.3434969749999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,3100,150,1.14163645,1.2204444000000001,1.3880943499999998,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,3200,150,1.1425606500000001,1.2224037999999999,1.394334075,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,3300,150,1.1498762499999999,1.2244907999999999,1.394334075,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,3400,150,1.152610575,1.2244907999999999,1.394334075,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,3500,150,1.1552811250000001,1.2260122,1.394334075,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,3600,150,1.1689159250000001,1.2320831000000001,1.396628725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,3700,150,1.1720546249999999,1.2320831000000001,1.396628725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,3800,150,1.1791204,1.2450155999999999,1.396628725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,3900,150,1.187640625,1.2459033499999999,1.396628725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,4000,150,1.187640625,1.2521502500000001,1.396628725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,4100,150,1.1884728,1.2539384500000001,1.396628725,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,4200,150,1.192094,1.2541727499999999,1.4100923999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,4300,150,1.1978710750000001,1.2563696499999999,1.4142115749999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,4400,150,1.2004605499999998,1.2623993499999999,1.4142115749999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,4500,150,1.201545775,1.2623993499999999,1.4184945250000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,4600,150,1.2117813499999999,1.2623993499999999,1.4184945250000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,4700,150,1.2157226249999999,1.2648313999999998,1.4184945250000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,4800,150,1.2185639500000001,1.2675679,1.4184945250000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,4900,150,1.2196178500000001,1.2725762999999999,1.4184945250000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,5000,150,1.224046575,1.2813406000000001,1.4184945250000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,5100,150,1.2254291749999999,1.2813406000000001,1.4380250749999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,5200,150,1.2340879,1.2813406000000001,1.4407864749999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,5300,150,1.2375130249999999,1.2894451,1.4407864749999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,5400,150,1.2389742500000001,1.2894451,1.4450281999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,5500,150,1.2425777250000001,1.2934608999999999,1.4450281999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,5600,150,1.2435828249999998,1.29552475,1.4453495750000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,5700,150,1.2435828249999998,1.29652675,1.4469546750000002,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,5800,150,1.2486282500000001,1.3056869500000001,1.4469546750000002,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,5900,150,1.2526672249999999,1.3128644999999999,1.4469546750000002,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,6000,150,1.2548677750000001,1.3171515,1.4569291499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,6100,150,1.2548677750000001,1.3171515,1.4569291499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,6200,150,1.2570116,1.3177063499999999,1.4569291499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,6300,150,1.2581989250000001,1.3208983999999999,1.4569291499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,6400,150,1.2581989250000001,1.3229817500000001,1.4569291499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,6500,150,1.25972105,1.3271633,1.4569291499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,6600,150,1.261995,1.329404,1.4569291499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,6700,150,1.2631835,1.329404,1.4569291499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,6800,150,1.2631835,1.33021195,1.4585436000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,6900,150,1.2665976749999999,1.33021195,1.4585436000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,7000,150,1.2665976749999999,1.33021195,1.4585436000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,7100,150,1.2707233250000001,1.33119235,1.4585436000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,7200,150,1.2707233250000001,1.33119235,1.4585436000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,7300,150,1.2707233250000001,1.33119235,1.4585436000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
fitness_aware_lhs_seed42,Fitness-aware LHS,cem,CEM,7400,150,1.2724815,1.3325415500000002,1.4585436000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
